path,class,tissue,label_binary
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1266.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3103.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1587.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4396.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2128.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc567.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1205.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3948.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3906.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1620.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3478.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc876.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1871.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1569.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4682.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4669.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2188.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2647.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc296.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2274.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2602.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc742.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc73.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4705.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2486.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2333.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3046.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1789.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4171.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2813.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1382.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1562.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2429.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc30.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2995.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc533.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2335.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2564.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3230.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3324.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3602.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1132.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1607.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2133.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc924.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1009.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2649.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3922.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2340.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3453.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4316.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2280.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc643.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc634.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1657.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2106.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc247.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4541.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2088.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3940.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc274.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1497.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1440.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3665.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3095.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2975.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3757.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1590.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3135.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3000.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4837.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2051.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1117.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1422.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3901.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2263.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3588.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc552.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc721.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3542.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1257.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2681.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3801.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4261.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc308.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc93.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2455.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1894.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2621.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3377.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc820.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4180.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc847.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4519.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2896.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3739.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1373.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1879.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3174.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1453.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4736.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4829.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4546.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1371.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4732.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2063.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1435.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1802.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1723.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1499.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4441.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2076.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4827.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4651.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2162.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2999.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4152.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4288.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc781.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3704.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2883.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2968.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3731.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4525.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2143.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc126.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc843.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1225.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc392.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1313.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2067.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2764.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1379.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc108.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4355.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3010.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1601.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3735.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1021.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1385.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1613.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc515.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc455.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc417.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2386.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2827.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3007.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4707.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3910.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1227.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1925.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4952.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4419.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4879.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3257.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3061.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc219.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2394.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc681.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1282.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2116.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3203.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2419.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc661.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3803.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1060.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1772.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3477.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2468.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2484.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4473.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3795.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1966.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc460.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1707.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3343.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4266.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2908.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2686.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1729.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1347.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3593.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2056.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3877.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc336.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2214.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1368.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4790.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1097.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc995.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4085.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3527.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3333.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3551.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3133.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc211.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2930.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc977.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1538.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc229.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc996.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1483.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1648.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4969.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2684.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc356.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2847.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3615.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3027.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc452.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1158.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc360.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4304.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1070.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3303.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc255.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2454.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2488.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3094.jpeg,lung_scc,lung,0
